,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char,E_HM min,E_HM max,E_HM mu,E_HM dev,BulkMod
109,3,0.6042179781166438,0.5251180716495872,0.4861472100364809,0.47858969486891084,0.47652386105014066,25.0,40.0,15.0,28.857142857142858,5.306122448979592,25.0,44.0,55.0,11.0,50.95238095238095,3.310657596371884,52.0,54.938045,91.224,36.285955,63.8366880952381,13.041577097505671,54.938045,1519.0,2128.0,609.0,1747.4285714285713,217.55102040816328,1519.0,4.0,8.0,4.0,6.571428571428571,1.2244897959183674,7.0,4.0,5.0,1.0,4.238095238095238,0.36281179138321995,4.0,132.0,175.0,43.0,145.57142857142856,14.01360544217686,139.0,1.33,1.83,0.5,1.5776190476190475,0.14421768707482985,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.571428571428571,1.2244897959183674,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.571428571428571,1.2244897959183674,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.428571428571429,1.2244897959183674,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.428571428571429,1.2244897959183674,5.0,10.4875862069,23.195,12.7074137931,13.582422003285714,4.57741809367347,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6031941908045976,0.8614106338259441,0.000310120689655,194.0,229.0,35.0,214.95238095238093,9.977324263038557,217.0,2.0,0.0,4.571428571428571,0.0,False,0.06058693718652419,0.00812587916532451,-59.19197102611598,188.84106266355545,22.932047123940936,29.881393963407536,175.37166666666667
110,3,0.6249653730019956,0.5575797813814675,0.5306124305825947,0.5270235220050249,0.5263726786420477,25.0,40.0,15.0,29.578947368421055,5.484764542936289,25.0,44.0,61.0,17.0,51.789473684210535,4.099722991689747,52.0,54.938045,91.224,36.285955,65.27758157894738,13.656009695290864,54.938045,1519.0,2128.0,609.0,1723.2631578947369,215.01385041551248,1519.0,4.0,10.0,6.0,6.842105263157895,1.4958448753462605,7.0,4.0,5.0,1.0,4.2631578947368425,0.38781163434903065,4.0,124.0,175.0,51.0,145.31578947368422,15.623268698060947,139.0,1.33,1.91,0.5799999999999998,1.5678947368421055,0.14404432132963993,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.842105263157895,1.4958448753462605,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,6.842105263157895,1.4958448753462605,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.157894736842106,1.495844875346261,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.157894736842106,1.495844875346261,5.0,10.32,23.195,12.875,13.796361161526317,4.946652020249308,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.12550947404718688,0.19784641092750035,0.000310120689655,194.0,225.0,31.0,212.63157894736844,9.806094182825476,217.0,2.0,0.0,4.842105263157895,0.0,False,0.08066068243348179,0.00966703002898951,-59.19197102611598,188.84106266355545,27.6355635340511,33.006442441070014,169.565
111,2,0.7905694150420949,0.7591472429689157,0.7506162703470459,0.7500489811920582,0.7500012701219063,25.0,40.0,15.0,28.75,5.625,25.0,44.0,52.0,8.0,50.0,3.0,52.0,54.938045,91.224,36.285955,64.00953375,13.607233125,54.938045,1519.0,2128.0,609.0,1671.25,228.375,1519.0,4.0,7.0,3.0,6.25,1.125,7.0,4.0,5.0,1.0,4.25,0.375,4.0,139.0,175.0,36.0,148.0,13.5,139.0,1.33,1.55,0.21999999999999997,1.495,0.08249999999999996,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,1.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.25,1.125,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,1.125,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,1.125,5.0,10.4875862069,23.195,12.7074137931,13.664439655175,4.765280172412501,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00023259051724125,0.000116295258620625,0.000310120689655,194.0,217.0,23.0,211.25,8.625,217.0,2.0,0.0,4.25,0.0,False,0.012027089369161748,0.0022550792567178277,-59.19197102611598,188.84106266355545,2.816287396301881,45.80212196773792,165.14
112,2,0.8186201126828542,0.7964469164701679,0.7918663929586198,0.7916765508974248,0.791666792764052,25.0,40.0,15.0,28.125,4.947916666666667,25.0,44.0,52.0,8.0,50.333333333333336,2.638888888888888,52.0,54.938045,91.224,36.285955,62.497618958333334,11.969325434027777,54.938045,1519.0,2128.0,609.0,1645.875,200.88541666666669,1519.0,4.0,7.0,3.0,6.375,0.9895833333333334,7.0,4.0,5.0,1.0,4.208333333333333,0.329861111111111,4.0,139.0,175.0,36.0,146.5,11.875,139.0,1.33,1.55,0.21999999999999997,1.5041666666666667,0.07256944444444448,1.55,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.375,0.9895833333333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,3.0,6.375,0.9895833333333334,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.625,0.9895833333333334,5.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.625,0.9895833333333334,5.0,10.4875862069,23.195,12.7074137931,13.134964080462499,4.191681633140625,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.00024551221264354164,0.00010229675526814238,0.000310120689655,194.0,217.0,23.0,212.20833333333331,7.586805555555566,217.0,2.0,0.0,4.375,0.0,False,0.012027089369161748,0.001983634531372163,-59.19197102611598,188.84106266355545,-7.5184223407677635,43.101099225291264,166.09666666666664
113,4,0.5354126134736337,0.4444212950905589,0.3892160163585556,0.37016304952141765,0.35775932888506745,25.0,40.0,15.0,30.433333333333334,6.377777777777777,25.0,44.0,58.0,14.0,50.63333333333333,4.422222222222222,44.0,54.938045,91.224,36.285955,67.64450116666667,15.71966588888889,54.938045,1519.0,2128.0,609.0,1815.033333333333,208.64444444444436,1519.0,4.0,9.0,5.0,6.433333333333334,1.622222222222222,4.0,4.0,5.0,1.0,4.333333333333333,0.44444444444444436,4.0,126.0,175.0,49.0,148.06666666666666,17.955555555555552,139.0,1.33,1.88,0.5499999999999998,1.575,0.17999999999999997,1.33,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.433333333333333,1.6222222222222227,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.433333333333334,1.622222222222222,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.566666666666666,1.622222222222222,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,5.566666666666666,1.622222222222222,5.0,10.245,23.195,12.950000000000001,14.7556954023,5.626203065133335,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6474384802298849,0.8630445598467432,0.0,194.0,229.0,35.0,209.83333333333334,13.72222222222222,194.0,2.0,0.0,4.433333333333333,0.0,False,0.07283617218824678,0.010895971804779516,-59.19197102611598,188.84106266355545,50.54586793246812,30.592000266372626,162.945
114,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,26.0,68.0,42.0,40.0,18.666666666666668,26.0,35.0,55.0,20.0,48.333333333333336,8.888888888888888,55.0,55.845,167.259,111.41399999999999,92.98299999999999,49.51733333333332,55.845,1770.0,1811.0,41.0,1797.3333333333333,18.222222222222246,1811.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,132.0,189.0,57.0,151.0,25.333333333333332,132.0,1.24,1.83,0.5900000000000001,1.6333333333333335,0.2622222222222222,1.83,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,2.6666666666666665,6.0,0.0,12.0,12.0,4.0,5.333333333333333,0.0,8.0,14.0,6.0,10.0,2.6666666666666665,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,2.6666666666666665,1.777777777777778,4.0,0.0,2.0,2.0,0.6666666666666666,0.888888888888889,0.0,2.0,4.0,2.0,3.3333333333333335,0.8888888888888888,4.0,10.73,30.585,19.855,17.348333333333333,8.824444444444444,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,1.4071085333333333,0.9380723555555557,2.1106628,194.0,229.0,35.0,217.33333333333334,15.555555555555552,229.0,2.0,0.0,4.0,4.0,False,0.08334582100777932,0.018521293557284293,21.54789775769038,228.1878654537084,90.42788698969638,30.848678323054607,107.11333333333332
115,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,27.0,64.0,37.0,39.333333333333336,16.444444444444446,27.0,27.0,58.0,31.0,47.666666666666664,13.777777777777779,58.0,58.933195,157.25,98.316805,91.70546333333334,43.696357777777784,58.933195,1586.0,1768.0,182.0,1707.3333333333333,80.88888888888891,1768.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,126.0,196.0,70.0,149.33333333333334,31.111111111111114,126.0,1.2,1.88,0.6799999999999999,1.6533333333333333,0.30222222222222217,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.6666666666666665,7.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,9.0,10.0,1.0,9.333333333333334,0.44444444444444464,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.6666666666666665,3.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,3.0,16.0,13.0,7.333333333333333,5.777777777777779,3.0,10.245,32.05,21.805,17.513333333333332,9.69111111111111,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222221,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,5.0,2.3333333333333335,False,0.10916851536569117,0.024259670081264704,23.016612431938764,220.69136674138053,88.90819720175267,29.109690312917163,130.28
116,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,45.0,64.0,19.0,51.333333333333336,8.444444444444445,45.0,27.0,59.0,32.0,48.333333333333336,14.222222222222221,59.0,102.9055,157.25,54.3445,121.02033333333334,24.153111111111112,102.9055,1586.0,2237.0,651.0,2020.0,289.3333333333333,2237.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,142.0,196.0,54.0,160.0,24.0,142.0,1.2,2.28,1.0799999999999998,1.92,0.4799999999999999,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,9.0,10.0,1.0,9.333333333333334,0.44444444444444464,9.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,3.0,16.0,13.0,7.333333333333333,5.777777777777779,3.0,13.64,32.05,18.409999999999997,19.776666666666667,8.18222222222222,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,1.3333333333333333,0.0,5.666666666666667,2.3333333333333335,False,0.2529326968628043,0.05620726596951206,11.74331822258834,220.69136674138053,81.39266772885239,32.86745504936731,154.05
117,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,44.0,64.0,20.0,50.666666666666664,8.888888888888888,44.0,27.0,56.0,29.0,46.333333333333336,12.888888888888888,56.0,101.07,157.25,56.18000000000001,119.79666666666667,24.968888888888895,101.07,1586.0,2607.0,1021.0,2266.6666666666665,453.7777777777778,2607.0,3.0,8.0,5.0,6.333333333333333,2.2222222222222223,8.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,146.0,196.0,50.0,162.66666666666666,22.222222222222218,146.0,1.2,2.2,1.0000000000000002,1.866666666666667,0.4444444444444445,2.2,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,5.0,2.6666666666666665,7.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,8.0,10.0,2.0,8.666666666666666,0.8888888888888887,8.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.6666666666666665,3.0,0.0,7.0,7.0,2.3333333333333335,3.1111111111111107,0.0,4.0,16.0,12.0,8.0,5.333333333333333,4.0,13.51,32.05,18.54,19.689999999999998,8.239999999999998,13.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,194.0,0.0,194.0,0.0,194.0,1.3333333333333333,0.0,5.0,2.3333333333333335,False,0.22119921692859523,0.04915538153968783,-45.743867490034205,220.69136674138053,43.0678772537707,52.02985028690816,164.42
118,3,0.7086763875156433,0.6743554279662939,0.6670329306642215,0.6666887120985889,0.6666670671522507,27.0,67.0,40.0,36.73333333333333,12.977777777777774,27.0,33.0,58.0,25.0,51.13333333333333,9.155555555555557,58.0,58.933195,164.93032,105.997125,84.43806066666666,34.00648755555556,58.933195,1747.0,2128.0,381.0,1811.8,84.31999999999996,1768.0,3.0,9.0,6.0,7.133333333333333,2.488888888888889,9.0,4.0,6.0,2.0,4.533333333333333,0.7111111111111109,4.0,126.0,192.0,66.0,145.73333333333332,26.311111111111106,126.0,1.23,1.88,0.6499999999999999,1.6766666666666665,0.2711111111111111,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.933333333333334,2.755555555555555,7.0,0.0,11.0,11.0,2.1999999999999997,3.5199999999999996,0.0,4.0,13.0,9.0,9.133333333333333,1.5466666666666662,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,3.0666666666666664,1.3155555555555554,3.0,0.0,3.0,3.0,0.6,0.96,0.0,3.0,8.0,5.0,3.6666666666666665,1.1555555555555557,3.0,10.245,30.7333333333,20.488333333299998,16.069333333326668,7.765777777768889,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222221,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.933333333333334,2.1999999999999997,False,0.10023800443234598,0.01990597707711357,23.016612431938764,228.47203202956257,86.21762304901242,12.643520843244321,143.36
119,3,0.7211102550927979,0.6808089820819042,0.6680277642151563,0.6668226048178639,0.6666736568501678,27.0,67.0,40.0,38.53333333333333,15.377777777777778,27.0,33.0,58.0,25.0,50.4,10.133333333333335,58.0,58.933195,164.93032,105.997125,89.35181533333332,40.55816044444444,58.933195,1747.0,2128.0,381.0,1786.4000000000003,45.546666666666944,1768.0,3.0,9.0,6.0,7.066666666666666,2.577777777777778,9.0,4.0,6.0,2.0,4.6000000000000005,0.8000000000000002,4.0,126.0,192.0,66.0,146.86666666666667,27.822222222222223,126.0,1.23,1.88,0.6499999999999999,1.67,0.27999999999999997,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.8,2.9333333333333336,7.0,0.0,11.0,11.0,2.9333333333333336,4.302222222222222,0.0,4.0,13.0,9.0,9.733333333333334,1.7422222222222228,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,2.533333333333333,1.3511111111111112,3.0,0.0,3.0,3.0,0.8000000000000002,1.1733333333333336,0.0,3.0,8.0,5.0,3.3333333333333335,0.6222222222222223,3.0,10.245,30.7333333333,20.488333333299998,16.57188888888,8.43585185184,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222223,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.8,2.9333333333333336,False,0.10023800443234598,0.021101641820384293,23.016612431938764,228.47203202956257,88.85968767341289,22.16522452924021,137.62
120,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,45.0,57.0,12.0,49.0,5.333333333333333,45.0,13.0,59.0,46.0,43.666666666666664,20.444444444444446,59.0,102.9055,138.90547,35.999970000000005,114.90549,15.999986666666667,102.9055,1193.0,2237.0,1044.0,1889.0,464.0,2237.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,5.0,6.0,1.0,5.333333333333333,0.44444444444444436,5.0,142.0,207.0,65.0,163.66666666666666,28.888888888888886,142.0,1.1,2.28,1.1799999999999997,1.8866666666666667,0.5244444444444443,2.28,1.0,2.0,1.0,1.3333333333333333,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,7.0,5.666666666666667,3.1111111111111107,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,0.0,1.0,1.0,0.6666666666666666,0.4444444444444445,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,7.0,4.333333333333333,3.1111111111111107,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,6.0,5.0,2.6666666666666665,3.0,13.64,36.8975,23.2575,21.392500000000002,10.336666666666668,13.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,1.3333333333333333,0.0,5.666666666666667,0.0,False,0.29397173014286027,0.06532705114285783,11.74331822258834,210.493927527842,77.99352132433955,31.167881847110888,135.68
121,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,3.0,46.0,43.0,31.666666666666668,19.11111111111111,46.0,1.0,62.0,61.0,41.666666666666664,27.111111111111114,62.0,6.941,106.42,99.479,73.26033333333334,44.21288888888889,106.42,453.69,1828.05,1374.36,1369.93,610.8266666666666,1828.05,1.0,10.0,9.0,7.0,4.0,10.0,2.0,5.0,3.0,4.0,1.3333333333333333,5.0,128.0,139.0,11.0,135.33333333333334,4.888888888888886,139.0,0.98,2.2,1.2200000000000002,1.7933333333333337,0.5422222222222223,2.2,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,6.666666666666667,4.444444444444444,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,9.0,7.0,4.0,10.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444445,0.0,14.41,16.5933333333,2.1833333332999985,15.137777777766667,0.9703703703555551,14.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.0,229.0,4.0,226.33333333333334,1.777777777777781,225.0,0.3333333333333333,0.0,6.666666666666667,0.0,False,0.31071468945337377,0.0690477087674164,62.233133051207375,186.2245302365351,103.56359877964994,10.293044022353389,115.72
122,3,0.7071067811865476,0.6735400034370317,0.6669268801209055,0.6666782918025496,0.666666793823133,12.0,39.0,27.0,27.166666666666668,5.0555555555555545,28.0,12.0,68.0,56.0,54.0,14.0,61.0,24.305,88.90585,64.60085000000001,57.99740833333333,11.230802777777777,58.6934,923.0,1799.0,876.0,1605.6666666666667,227.55555555555551,1728.0,2.0,10.0,8.0,7.5,3.3333333333333335,10.0,3.0,5.0,2.0,4.0,0.3333333333333333,4.0,124.0,190.0,66.0,137.83333333333334,18.444444444444446,124.0,1.22,1.91,0.69,1.695,0.28666666666666657,1.91,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,5.5,3.3333333333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,8.0,7.5,3.3333333333333335,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.8333333333333335,2.055555555555556,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,2.8333333333333335,2.055555555555556,2.0,10.32,32.365,22.045,16.089166666666667,7.692222222222223,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5953947,0.5953947,0.39692980000000005,0.26461986666666665,0.5953947,194.0,225.0,31.0,214.66666666666666,13.77777777777778,225.0,2.0,0.0,5.5,0.0,False,0.11221439415563139,0.02208766073912148,43.19752602258838,231.2875698904802,80.76566888820017,10.344134904647829,126.08
123,2,0.7453559924999299,0.6933612743506347,0.6707822056951861,0.667408235036379,0.6667317422407864,27.0,59.0,32.0,37.666666666666664,14.222222222222221,27.0,17.0,58.0,41.0,44.333333333333336,18.22222222222222,58.0,58.933195,140.90765,81.97445499999999,86.25801333333334,36.43309111111111,58.933195,1204.0,1768.0,564.0,1580.0,250.66666666666666,1768.0,3.0,9.0,6.0,7.0,2.6666666666666665,9.0,4.0,6.0,2.0,4.666666666666667,0.888888888888889,4.0,126.0,203.0,77.0,151.66666666666666,34.22222222222222,126.0,1.13,1.88,0.75,1.63,0.3333333333333333,1.88,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,4.666666666666667,3.1111111111111107,7.0,0.0,3.0,3.0,1.0,1.3333333333333333,0.0,5.0,9.0,4.0,7.666666666666667,1.7777777777777777,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,1.3333333333333333,3.0,0.0,11.0,11.0,3.6666666666666665,4.888888888888889,0.0,3.0,11.0,8.0,5.666666666666667,3.555555555555556,3.0,10.245,35.675,25.43,18.721666666666664,11.302222222222222,10.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,1.0323141333333334,0.6882094222222221,1.5484712,194.0,194.0,0.0,194.0,0.0,194.0,2.0,0.0,4.666666666666667,1.0,False,0.13118494373715683,0.029152209719368185,23.016612431938764,204.8161863690441,83.61647041097388,26.463826917527758,116.52
124,6,0.6011779896380118,0.5336206885637097,0.49988695458772103,0.49208159697707626,0.48928746496690645,22.0,40.0,18.0,23.87296416938111,1.4403123640569129,25.0,43.0,55.0,12.0,48.273615635179155,4.05945951681185,52.0,47.867,91.224,43.357000000000006,52.336126221498375,3.2550060478095286,54.938045,1519.0,2183.0,664.0,1770.0065146579802,245.28323907945975,1519.0,4.0,8.0,4.0,5.7557003257328985,1.3554732676208767,7.0,4.0,5.0,1.0,4.006514657980456,0.012944434423707418,4.0,132.0,175.0,43.0,147.69381107491859,9.69892518753515,139.0,1.33,1.83,0.5,1.5665798045602608,0.03625375335547335,1.55,1.0,2.0,1.0,1.98371335504886,0.03204278029475115,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,3.7719869706840385,1.3706458423962058,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.7557003257328985,1.3554732676208767,7.0,0.0,1.0,1.0,0.016286644951140065,0.03204278029475115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.22801302931596,1.3706458423962058,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,6.244299674267101,1.3554732676208767,5.0,10.4875862069,23.195,12.7074137931,12.922143097833876,2.5639969837769114,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.062034825961286365,0.1201149952205109,0.000310120689655,194.0,229.0,35.0,211.73615635179158,11.554499251981436,217.0,1.98371335504886,0.0,3.7719869706840385,0.0,False,0.06058693718652419,0.0008598041827369702,-59.19197102611598,188.84106266355545,42.776534094290184,24.829586471169545,181.30833333333337
