,Composition_Formula,GBTPredict
5133,AlMnCoZnPd,2.0
5134,AlMnCoZnHf,1.0
5135,AlMnCoZnTa,1.0
5136,AlMnCoZrNb,0.0
5137,AlMnCoZrMo,2.0
5138,AlMnCoZrPd,2.0
5139,AlMnCoZrHf,1.0
5140,AlMnCoZrTa,1.0
5141,AlMnCoNbMo,0.0
5142,AlMnCoNbPd,2.0
5143,AlMnCoNbHf,1.0
5144,AlMnCoNbTa,1.0
5145,AlMnCoMoPd,2.0
5146,AlMnCoMoHf,1.0
5147,AlMnCoMoTa,1.0
5148,AlMnCoPdHf,1.0
5149,AlMnCoPdTa,1.0
5150,AlMnCoHfTa,1.0
5151,AlMnNiCuZn,1.0
5152,AlMnNiCuZr,2.0
5153,AlMnNiCuNb,2.0
5154,AlMnNiCuMo,2.0
5155,AlMnNiCuPd,2.0
5156,AlMnNiCuHf,1.0
5157,AlMnNiCuTa,1.0
5158,AlMnNiZnZr,2.0
5159,AlMnNiZnNb,2.0
5160,AlMnNiZnMo,2.0
5161,AlMnNiZnPd,2.0
5162,AlMnNiZnHf,1.0
5163,AlMnNiZnTa,1.0
5164,AlMnNiZrNb,2.0
5165,AlMnNiZrMo,2.0
5166,AlMnNiZrPd,2.0
5167,AlMnNiZrHf,1.0
5168,AlMnNiZrTa,1.0
5169,AlMnNiNbMo,0.0
5170,AlMnNiNbPd,2.0
5171,AlMnNiNbHf,1.0
5172,AlMnNiNbTa,1.0
5173,AlMnNiMoPd,2.0
5174,AlMnNiMoHf,1.0
5175,AlMnNiMoTa,1.0
5176,AlMnNiPdHf,1.0
5177,AlMnNiPdTa,1.0
5178,AlMnNiHfTa,1.0
5179,AlMnCuZnZr,2.0
5180,AlMnCuZnNb,2.0
5181,AlMnCuZnMo,2.0
5182,AlMnCuZnPd,2.0
5183,AlMnCuZnHf,1.0
5184,AlMnCuZnTa,1.0
5185,AlMnCuZrNb,2.0
5186,AlMnCuZrMo,2.0
5187,AlMnCuZrPd,2.0
5188,AlMnCuZrHf,1.0
5189,AlMnCuZrTa,1.0
5190,AlMnCuNbMo,2.0
5191,AlMnCuNbPd,2.0
5192,AlMnCuNbHf,1.0
5193,AlMnCuNbTa,1.0
5194,AlMnCuMoPd,2.0
5195,AlMnCuMoHf,1.0
5196,AlMnCuMoTa,1.0
5197,AlMnCuPdHf,1.0
5198,AlMnCuPdTa,1.0
5199,AlMnCuHfTa,1.0
5200,AlMnZnZrNb,2.0
5201,AlMnZnZrMo,2.0
5202,AlMnZnZrPd,2.0
5203,AlMnZnZrHf,1.0
5204,AlMnZnZrTa,1.0
5205,AlMnZnNbMo,2.0
5206,AlMnZnNbPd,2.0
5207,AlMnZnNbHf,1.0
5208,AlMnZnNbTa,1.0
5209,AlMnZnMoPd,2.0
5210,AlMnZnMoHf,1.0
5211,AlMnZnMoTa,1.0
5212,AlMnZnPdHf,1.0
5213,AlMnZnPdTa,1.0
5214,AlMnZnHfTa,1.0
5215,AlMnZrNbMo,1.0
5216,AlMnZrNbPd,2.0
5217,AlMnZrNbHf,1.0
5218,AlMnZrNbTa,1.0
5219,AlMnZrMoPd,1.0
5220,AlMnZrMoHf,1.0
5221,AlMnZrMoTa,1.0
5222,AlMnZrPdHf,1.0
5223,AlMnZrPdTa,1.0
5224,AlMnZrHfTa,1.0
5225,AlMnNbMoPd,1.0
5226,AlMnNbMoHf,1.0
5227,AlMnNbMoTa,1.0
5228,AlMnNbPdHf,1.0
5229,AlMnNbPdTa,1.0
5230,AlMnNbHfTa,1.0
5231,AlMnMoPdHf,1.0
5232,AlMnMoPdTa,1.0
5233,AlMnMoHfTa,1.0
5234,AlMnPdHfTa,1.0
5235,AlFeCoNiCu,1.0
5236,AlFeCoNiZn,1.0
5237,AlFeCoNiZr,2.0
5238,AlFeCoNiNb,2.0
5239,AlFeCoNiMo,0.0
5240,AlFeCoNiPd,2.0
5241,AlFeCoNiHf,1.0
5242,AlFeCoNiTa,1.0
5243,AlFeCoCuZn,1.0
5244,AlFeCoCuZr,2.0
5245,AlFeCoCuNb,2.0
5246,AlFeCoCuMo,2.0
5247,AlFeCoCuPd,2.0
5248,AlFeCoCuHf,1.0
5249,AlFeCoCuTa,1.0
5250,AlFeCoZnZr,2.0
5251,AlFeCoZnNb,2.0
5252,AlFeCoZnMo,2.0
5253,AlFeCoZnPd,2.0
5254,AlFeCoZnHf,2.0
5255,AlFeCoZnTa,1.0
5256,AlFeCoZrNb,2.0
5257,AlFeCoZrMo,2.0
5258,AlFeCoZrPd,2.0
5259,AlFeCoZrHf,1.0
5260,AlFeCoZrTa,1.0
5261,AlFeCoNbMo,0.0
5262,AlFeCoNbPd,2.0
5263,AlFeCoNbHf,1.0
5264,AlFeCoNbTa,1.0
5265,AlFeCoMoPd,2.0
5266,AlFeCoMoHf,1.0
5267,AlFeCoMoTa,1.0
5268,AlFeCoPdHf,1.0
5269,AlFeCoPdTa,1.0
5270,AlFeCoHfTa,1.0
5271,AlFeNiCuZn,2.0
5272,AlFeNiCuZr,2.0
5273,AlFeNiCuNb,2.0
5274,AlFeNiCuMo,2.0
5275,AlFeNiCuPd,2.0
5276,AlFeNiCuHf,1.0
5277,AlFeNiCuTa,1.0
5278,AlFeNiZnZr,2.0
5279,AlFeNiZnNb,2.0
5280,AlFeNiZnMo,2.0
5281,AlFeNiZnPd,2.0
5282,AlFeNiZnHf,2.0
5283,AlFeNiZnTa,1.0
5284,AlFeNiZrNb,2.0
5285,AlFeNiZrMo,2.0
5286,AlFeNiZrPd,2.0
5287,AlFeNiZrHf,1.0
5288,AlFeNiZrTa,1.0
5289,AlFeNiNbMo,0.0
5290,AlFeNiNbPd,2.0
5291,AlFeNiNbHf,1.0
5292,AlFeNiNbTa,1.0
5293,AlFeNiMoPd,2.0
5294,AlFeNiMoHf,1.0
5295,AlFeNiMoTa,1.0
5296,AlFeNiPdHf,1.0
5297,AlFeNiPdTa,1.0
5298,AlFeNiHfTa,1.0
5299,AlFeCuZnZr,2.0
5300,AlFeCuZnNb,2.0
5301,AlFeCuZnMo,2.0
5302,AlFeCuZnPd,2.0
5303,AlFeCuZnHf,1.0
5304,AlFeCuZnTa,1.0
5305,AlFeCuZrNb,2.0
5306,AlFeCuZrMo,2.0
5307,AlFeCuZrPd,2.0
5308,AlFeCuZrHf,1.0
5309,AlFeCuZrTa,1.0
5310,AlFeCuNbMo,2.0
5311,AlFeCuNbPd,2.0
5312,AlFeCuNbHf,1.0
5313,AlFeCuNbTa,1.0
5314,AlFeCuMoPd,2.0
5315,AlFeCuMoHf,1.0
5316,AlFeCuMoTa,1.0
5317,AlFeCuPdHf,1.0
5318,AlFeCuPdTa,1.0
5319,AlFeCuHfTa,1.0
5320,AlFeZnZrNb,2.0
5321,AlFeZnZrMo,2.0
5322,AlFeZnZrPd,2.0
5323,AlFeZnZrHf,1.0
5324,AlFeZnZrTa,1.0
5325,AlFeZnNbMo,2.0
5326,AlFeZnNbPd,2.0
5327,AlFeZnNbHf,1.0
5328,AlFeZnNbTa,1.0
5329,AlFeZnMoPd,1.0
5330,AlFeZnMoHf,1.0
5331,AlFeZnMoTa,1.0
5332,AlFeZnPdHf,1.0
5333,AlFeZnPdTa,1.0
5334,AlFeZnHfTa,1.0
5335,AlFeZrNbMo,1.0
5336,AlFeZrNbPd,2.0
5337,AlFeZrNbHf,1.0
5338,AlFeZrNbTa,1.0
5339,AlFeZrMoPd,2.0
5340,AlFeZrMoHf,1.0
5341,AlFeZrMoTa,1.0
5342,AlFeZrPdHf,1.0
5343,AlFeZrPdTa,1.0
5344,AlFeZrHfTa,1.0
5345,AlFeNbMoPd,2.0
5346,AlFeNbMoHf,1.0
5347,AlFeNbMoTa,1.0
5348,AlFeNbPdHf,1.0
5349,AlFeNbPdTa,1.0
5350,AlFeNbHfTa,1.0
5351,AlFeMoPdHf,1.0
5352,AlFeMoPdTa,1.0
5353,AlFeMoHfTa,1.0
5354,AlFePdHfTa,1.0
5355,AlCoNiCuZn,1.0
5356,AlCoNiCuZr,2.0
5357,AlCoNiCuNb,2.0
5358,AlCoNiCuMo,2.0
5359,AlCoNiCuPd,2.0
5360,AlCoNiCuHf,1.0
5361,AlCoNiCuTa,1.0
5362,AlCoNiZnZr,2.0
5363,AlCoNiZnNb,2.0
5364,AlCoNiZnMo,2.0
5365,AlCoNiZnPd,2.0
5366,AlCoNiZnHf,1.0
5367,AlCoNiZnTa,1.0
5368,AlCoNiZrNb,2.0
5369,AlCoNiZrMo,2.0
5370,AlCoNiZrPd,2.0
5371,AlCoNiZrHf,1.0
5372,AlCoNiZrTa,1.0
5373,AlCoNiNbMo,2.0
5374,AlCoNiNbPd,2.0
5375,AlCoNiNbHf,1.0
5376,AlCoNiNbTa,1.0
5377,AlCoNiMoPd,2.0
5378,AlCoNiMoHf,1.0
5379,AlCoNiMoTa,1.0
5380,AlCoNiPdHf,1.0
5381,AlCoNiPdTa,1.0
5382,AlCoNiHfTa,1.0
5383,AlCoCuZnZr,2.0
5384,AlCoCuZnNb,2.0
5385,AlCoCuZnMo,2.0
5386,AlCoCuZnPd,2.0
5387,AlCoCuZnHf,1.0
5388,AlCoCuZnTa,1.0
5389,AlCoCuZrNb,2.0
5390,AlCoCuZrMo,2.0
5391,AlCoCuZrPd,2.0
5392,AlCoCuZrHf,1.0
5393,AlCoCuZrTa,1.0
5394,AlCoCuNbMo,2.0
5395,AlCoCuNbPd,2.0
5396,AlCoCuNbHf,1.0
5397,AlCoCuNbTa,1.0
5398,AlCoCuMoPd,2.0
5399,AlCoCuMoHf,1.0
5400,AlCoCuMoTa,1.0
5401,AlCoCuPdHf,1.0
5402,AlCoCuPdTa,1.0
5403,AlCoCuHfTa,1.0
5404,AlCoZnZrNb,2.0
5405,AlCoZnZrMo,2.0
5406,AlCoZnZrPd,2.0
5407,AlCoZnZrHf,1.0
5408,AlCoZnZrTa,1.0
5409,AlCoZnNbMo,2.0
5410,AlCoZnNbPd,2.0
5411,AlCoZnNbHf,1.0
5412,AlCoZnNbTa,1.0
5413,AlCoZnMoPd,2.0
5414,AlCoZnMoHf,1.0
5415,AlCoZnMoTa,1.0
5416,AlCoZnPdHf,1.0
5417,AlCoZnPdTa,1.0
5418,AlCoZnHfTa,1.0
5419,AlCoZrNbMo,1.0
5420,AlCoZrNbPd,2.0
5421,AlCoZrNbHf,1.0
5422,AlCoZrNbTa,1.0
5423,AlCoZrMoPd,2.0
5424,AlCoZrMoHf,1.0
5425,AlCoZrMoTa,1.0
5426,AlCoZrPdHf,1.0
5427,AlCoZrPdTa,1.0
5428,AlCoZrHfTa,1.0
5429,AlCoNbMoPd,2.0
5430,AlCoNbMoHf,1.0
5431,AlCoNbMoTa,1.0
5432,AlCoNbPdHf,1.0
5433,AlCoNbPdTa,1.0
5434,AlCoNbHfTa,1.0
5435,AlCoMoPdHf,1.0
5436,AlCoMoPdTa,1.0
5437,AlCoMoHfTa,1.0
5438,AlCoPdHfTa,1.0
5439,AlNiCuZnZr,2.0
5440,AlNiCuZnNb,2.0
5441,AlNiCuZnMo,2.0
5442,AlNiCuZnPd,2.0
5443,AlNiCuZnHf,1.0
5444,AlNiCuZnTa,1.0
5445,AlNiCuZrNb,2.0
5446,AlNiCuZrMo,2.0
5447,AlNiCuZrPd,2.0
5448,AlNiCuZrHf,1.0
5449,AlNiCuZrTa,1.0
5450,AlNiCuNbMo,2.0
5451,AlNiCuNbPd,2.0
5452,AlNiCuNbHf,1.0
5453,AlNiCuNbTa,1.0
5454,AlNiCuMoPd,2.0
5455,AlNiCuMoHf,1.0
5456,AlNiCuMoTa,1.0
5457,AlNiCuPdHf,1.0
5458,AlNiCuPdTa,1.0
5459,AlNiCuHfTa,1.0
5460,AlNiZnZrNb,2.0
5461,AlNiZnZrMo,2.0
5462,AlNiZnZrPd,2.0
5463,AlNiZnZrHf,1.0
5464,AlNiZnZrTa,1.0
5465,AlNiZnNbMo,2.0
5466,AlNiZnNbPd,2.0
5467,AlNiZnNbHf,1.0
5468,AlNiZnNbTa,1.0
5469,AlNiZnMoPd,1.0
5470,AlNiZnMoHf,1.0
5471,AlNiZnMoTa,1.0
5472,AlNiZnPdHf,1.0
5473,AlNiZnPdTa,1.0
5474,AlNiZnHfTa,1.0
5475,AlNiZrNbMo,1.0
5476,AlNiZrNbPd,2.0
5477,AlNiZrNbHf,1.0
5478,AlNiZrNbTa,1.0
5479,AlNiZrMoPd,2.0
5480,AlNiZrMoHf,1.0
5481,AlNiZrMoTa,1.0
5482,AlNiZrPdHf,1.0
5483,AlNiZrPdTa,1.0
5484,AlNiZrHfTa,1.0
5485,AlNiNbMoPd,2.0
5486,AlNiNbMoHf,1.0
5487,AlNiNbMoTa,1.0
5488,AlNiNbPdHf,1.0
5489,AlNiNbPdTa,1.0
5490,AlNiNbHfTa,1.0
5491,AlNiMoPdHf,1.0
5492,AlNiMoPdTa,1.0
5493,AlNiMoHfTa,1.0
5494,AlNiPdHfTa,1.0
5495,AlCuZnZrNb,2.0
5496,AlCuZnZrMo,2.0
5497,AlCuZnZrPd,2.0
5498,AlCuZnZrHf,1.0
5499,AlCuZnZrTa,1.0
5500,AlCuZnNbMo,2.0
5501,AlCuZnNbPd,2.0
5502,AlCuZnNbHf,1.0
5503,AlCuZnNbTa,1.0
5504,AlCuZnMoPd,1.0
5505,AlCuZnMoHf,1.0
5506,AlCuZnMoTa,1.0
5507,AlCuZnPdHf,1.0
5508,AlCuZnPdTa,1.0
5509,AlCuZnHfTa,1.0
5510,AlCuZrNbMo,2.0
5511,AlCuZrNbPd,2.0
5512,AlCuZrNbHf,1.0
5513,AlCuZrNbTa,1.0
5514,AlCuZrMoPd,2.0
5515,AlCuZrMoHf,1.0
5516,AlCuZrMoTa,1.0
5517,AlCuZrPdHf,1.0
5518,AlCuZrPdTa,1.0
5519,AlCuZrHfTa,1.0
5520,AlCuNbMoPd,2.0
5521,AlCuNbMoHf,1.0
5522,AlCuNbMoTa,1.0
5523,AlCuNbPdHf,1.0
5524,AlCuNbPdTa,1.0
5525,AlCuNbHfTa,1.0
5526,AlCuMoPdHf,1.0
5527,AlCuMoPdTa,1.0
5528,AlCuMoHfTa,1.0
5529,AlCuPdHfTa,1.0
5530,AlZnZrNbMo,1.0
5531,AlZnZrNbPd,2.0
5532,AlZnZrNbHf,1.0
5533,AlZnZrNbTa,1.0
5534,AlZnZrMoPd,2.0
5535,AlZnZrMoHf,1.0
5536,AlZnZrMoTa,1.0
5537,AlZnZrPdHf,1.0
5538,AlZnZrPdTa,1.0
5539,AlZnZrHfTa,1.0
5540,AlZnNbMoPd,1.0
5541,AlZnNbMoHf,1.0
5542,AlZnNbMoTa,1.0
5543,AlZnNbPdHf,1.0
5544,AlZnNbPdTa,1.0
5545,AlZnNbHfTa,1.0
5546,AlZnMoPdHf,1.0
5547,AlZnMoPdTa,1.0
5548,AlZnMoHfTa,1.0
5549,AlZnPdHfTa,1.0
5550,AlZrNbMoPd,1.0
5551,AlZrNbMoHf,1.0
5552,AlZrNbMoTa,1.0
5553,AlZrNbPdHf,1.0
5554,AlZrNbPdTa,1.0
5555,AlZrNbHfTa,1.0
5556,AlZrMoPdHf,1.0
5557,AlZrMoPdTa,1.0
5558,AlZrMoHfTa,1.0
5559,AlZrPdHfTa,1.0
5560,AlNbMoPdHf,1.0
5561,AlNbMoPdTa,1.0
5562,AlNbMoHfTa,1.0
5563,AlNbPdHfTa,1.0
5564,AlMoPdHfTa,1.0
5565,TiVCrMnFe,2.0
5566,TiVCrMnCo,1.0
5567,TiVCrMnNi,2.0
5568,TiVCrMnCu,2.0
5569,TiVCrMnZn,1.0
5570,TiVCrMnZr,1.0
5571,TiVCrMnNb,1.0
5572,TiVCrMnMo,1.0
5573,TiVCrMnPd,2.0
5574,TiVCrMnHf,1.0
5575,TiVCrMnTa,1.0
5576,TiVCrFeCo,1.0
5577,TiVCrFeNi,2.0
5578,TiVCrFeCu,2.0
5579,TiVCrFeZn,1.0
5580,TiVCrFeZr,0.0
5581,TiVCrFeNb,2.0
5582,TiVCrFeMo,2.0
5583,TiVCrFePd,2.0
5584,TiVCrFeHf,1.0
5585,TiVCrFeTa,1.0
5586,TiVCrCoNi,0.0
5587,TiVCrCoCu,2.0
5588,TiVCrCoZn,1.0
5589,TiVCrCoZr,0.0
5590,TiVCrCoNb,0.0
5591,TiVCrCoMo,2.0
5592,TiVCrCoPd,2.0
5593,TiVCrCoHf,1.0
5594,TiVCrCoTa,1.0
5595,TiVCrNiCu,2.0
5596,TiVCrNiZn,1.0
5597,TiVCrNiZr,0.0
5598,TiVCrNiNb,0.0
5599,TiVCrNiMo,2.0
5600,TiVCrNiPd,2.0
5601,TiVCrNiHf,1.0
5602,TiVCrNiTa,1.0
5603,TiVCrCuZn,2.0
5604,TiVCrCuZr,0.0
5605,TiVCrCuNb,2.0
5606,TiVCrCuMo,2.0
5607,TiVCrCuPd,2.0
5608,TiVCrCuHf,1.0
5609,TiVCrCuTa,1.0
5610,TiVCrZnZr,1.0
5611,TiVCrZnNb,2.0
5612,TiVCrZnMo,2.0
5613,TiVCrZnPd,1.0
5614,TiVCrZnHf,1.0
5615,TiVCrZnTa,1.0
5616,TiVCrZrNb,2.0
5617,TiVCrZrMo,2.0
5618,TiVCrZrPd,2.0
5619,TiVCrZrHf,1.0
5620,TiVCrZrTa,1.0
5621,TiVCrNbMo,1.0
5622,TiVCrNbPd,2.0
5623,TiVCrNbHf,1.0
5624,TiVCrNbTa,1.0
5625,TiVCrMoPd,2.0
5626,TiVCrMoHf,1.0
5627,TiVCrMoTa,1.0
5628,TiVCrPdHf,1.0
5629,TiVCrPdTa,1.0
5630,TiVCrHfTa,1.0
5631,TiVMnFeCo,1.0
5632,TiVMnFeNi,2.0
5633,TiVMnFeCu,2.0
5634,TiVMnFeZn,1.0
5635,TiVMnFeZr,0.0
5636,TiVMnFeNb,1.0
5637,TiVMnFeMo,1.0
5638,TiVMnFePd,2.0
5639,TiVMnFeHf,1.0
5640,TiVMnFeTa,1.0
5641,TiVMnCoNi,0.0
5642,TiVMnCoCu,1.0
5643,TiVMnCoZn,1.0
5644,TiVMnCoZr,0.0
5645,TiVMnCoNb,1.0
5646,TiVMnCoMo,1.0
5647,TiVMnCoPd,2.0
5648,TiVMnCoHf,1.0
5649,TiVMnCoTa,1.0
5650,TiVMnNiCu,1.0
5651,TiVMnNiZn,1.0
5652,TiVMnNiZr,0.0
5653,TiVMnNiNb,1.0
5654,TiVMnNiMo,1.0
5655,TiVMnNiPd,1.0
5656,TiVMnNiHf,1.0
5657,TiVMnNiTa,1.0
5658,TiVMnCuZn,1.0
5659,TiVMnCuZr,0.0
5660,TiVMnCuNb,2.0
5661,TiVMnCuMo,2.0
5662,TiVMnCuPd,2.0
5663,TiVMnCuHf,1.0
5664,TiVMnCuTa,1.0
5665,TiVMnZnZr,1.0
5666,TiVMnZnNb,1.0
5667,TiVMnZnMo,1.0
5668,TiVMnZnPd,1.0
5669,TiVMnZnHf,1.0
5670,TiVMnZnTa,1.0
5671,TiVMnZrNb,1.0
5672,TiVMnZrMo,1.0
5673,TiVMnZrPd,2.0
5674,TiVMnZrHf,1.0
5675,TiVMnZrTa,1.0
5676,TiVMnNbMo,1.0
5677,TiVMnNbPd,2.0
5678,TiVMnNbHf,1.0
5679,TiVMnNbTa,1.0
5680,TiVMnMoPd,2.0
5681,TiVMnMoHf,1.0
5682,TiVMnMoTa,1.0
5683,TiVMnPdHf,1.0
5684,TiVMnPdTa,1.0
5685,TiVMnHfTa,1.0
5686,TiVFeCoNi,0.0
5687,TiVFeCoCu,0.0
5688,TiVFeCoZn,1.0
5689,TiVFeCoZr,0.0
5690,TiVFeCoNb,0.0
5691,TiVFeCoMo,2.0
5692,TiVFeCoPd,2.0
5693,TiVFeCoHf,0.0
5694,TiVFeCoTa,1.0
5695,TiVFeNiCu,2.0
5696,TiVFeNiZn,1.0
5697,TiVFeNiZr,0.0
5698,TiVFeNiNb,1.0
5699,TiVFeNiMo,2.0
5700,TiVFeNiPd,2.0
5701,TiVFeNiHf,1.0
5702,TiVFeNiTa,1.0
5703,TiVFeCuZn,1.0
5704,TiVFeCuZr,0.0
5705,TiVFeCuNb,2.0
5706,TiVFeCuMo,2.0
5707,TiVFeCuPd,2.0
5708,TiVFeCuHf,1.0
5709,TiVFeCuTa,1.0
5710,TiVFeZnZr,1.0
5711,TiVFeZnNb,1.0
5712,TiVFeZnMo,1.0
5713,TiVFeZnPd,2.0
5714,TiVFeZnHf,1.0
5715,TiVFeZnTa,1.0
5716,TiVFeZrNb,2.0
5717,TiVFeZrMo,2.0
5718,TiVFeZrPd,0.0
5719,TiVFeZrHf,1.0
5720,TiVFeZrTa,1.0
5721,TiVFeNbMo,2.0
5722,TiVFeNbPd,2.0
5723,TiVFeNbHf,1.0
5724,TiVFeNbTa,1.0
5725,TiVFeMoPd,2.0
5726,TiVFeMoHf,1.0
5727,TiVFeMoTa,1.0
5728,TiVFePdHf,1.0
5729,TiVFePdTa,1.0
5730,TiVFeHfTa,1.0
5731,TiVCoNiCu,1.0
5732,TiVCoNiZn,1.0
5733,TiVCoNiZr,0.0
5734,TiVCoNiNb,1.0
5735,TiVCoNiMo,2.0
5736,TiVCoNiPd,0.0
5737,TiVCoNiHf,1.0
5738,TiVCoNiTa,1.0
5739,TiVCoCuZn,1.0
5740,TiVCoCuZr,0.0
5741,TiVCoCuNb,2.0
5742,TiVCoCuMo,2.0
5743,TiVCoCuPd,2.0
5744,TiVCoCuHf,1.0
5745,TiVCoCuTa,1.0
5746,TiVCoZnZr,1.0
5747,TiVCoZnNb,1.0
5748,TiVCoZnMo,1.0
5749,TiVCoZnPd,1.0
5750,TiVCoZnHf,1.0
5751,TiVCoZnTa,1.0
5752,TiVCoZrNb,0.0
5753,TiVCoZrMo,1.0
5754,TiVCoZrPd,0.0
5755,TiVCoZrHf,1.0
5756,TiVCoZrTa,1.0
5757,TiVCoNbMo,2.0
5758,TiVCoNbPd,2.0
5759,TiVCoNbHf,1.0
5760,TiVCoNbTa,1.0
5761,TiVCoMoPd,2.0
5762,TiVCoMoHf,1.0
5763,TiVCoMoTa,1.0
5764,TiVCoPdHf,1.0
5765,TiVCoPdTa,1.0
5766,TiVCoHfTa,1.0
5767,TiVNiCuZn,1.0
5768,TiVNiCuZr,0.0
5769,TiVNiCuNb,2.0
5770,TiVNiCuMo,2.0
5771,TiVNiCuPd,2.0
5772,TiVNiCuHf,1.0
5773,TiVNiCuTa,1.0
5774,TiVNiZnZr,2.0
5775,TiVNiZnNb,1.0
5776,TiVNiZnMo,1.0
5777,TiVNiZnPd,1.0
5778,TiVNiZnHf,1.0
5779,TiVNiZnTa,1.0
5780,TiVNiZrNb,0.0
5781,TiVNiZrMo,1.0
5782,TiVNiZrPd,2.0
5783,TiVNiZrHf,1.0
5784,TiVNiZrTa,1.0
5785,TiVNiNbMo,2.0
5786,TiVNiNbPd,2.0
5787,TiVNiNbHf,1.0
5788,TiVNiNbTa,1.0
5789,TiVNiMoPd,2.0
5790,TiVNiMoHf,1.0
5791,TiVNiMoTa,1.0
5792,TiVNiPdHf,1.0
5793,TiVNiPdTa,1.0
5794,TiVNiHfTa,1.0
5795,TiVCuZnZr,1.0
5796,TiVCuZnNb,2.0
5797,TiVCuZnMo,2.0
5798,TiVCuZnPd,1.0
5799,TiVCuZnHf,1.0
5800,TiVCuZnTa,1.0
5801,TiVCuZrNb,2.0
5802,TiVCuZrMo,2.0
5803,TiVCuZrPd,2.0
5804,TiVCuZrHf,1.0
5805,TiVCuZrTa,1.0
5806,TiVCuNbMo,2.0
5807,TiVCuNbPd,2.0
5808,TiVCuNbHf,1.0
5809,TiVCuNbTa,1.0
5810,TiVCuMoPd,1.0
5811,TiVCuMoHf,1.0
5812,TiVCuMoTa,1.0
5813,TiVCuPdHf,1.0
5814,TiVCuPdTa,1.0
5815,TiVCuHfTa,1.0
5816,TiVZnZrNb,1.0
5817,TiVZnZrMo,1.0
5818,TiVZnZrPd,1.0
5819,TiVZnZrHf,1.0
5820,TiVZnZrTa,1.0
5821,TiVZnNbMo,1.0
5822,TiVZnNbPd,1.0
5823,TiVZnNbHf,1.0
5824,TiVZnNbTa,1.0
5825,TiVZnMoPd,1.0
5826,TiVZnMoHf,1.0
5827,TiVZnMoTa,1.0
5828,TiVZnPdHf,1.0
5829,TiVZnPdTa,1.0
5830,TiVZnHfTa,1.0
5831,TiVZrNbMo,1.0
5832,TiVZrNbPd,1.0
5833,TiVZrNbHf,1.0
5834,TiVZrNbTa,1.0
5835,TiVZrMoPd,1.0
5836,TiVZrMoHf,1.0
5837,TiVZrMoTa,1.0
5838,TiVZrPdHf,1.0
5839,TiVZrPdTa,1.0
5840,TiVZrHfTa,1.0
5841,TiVNbMoPd,1.0
5842,TiVNbMoHf,1.0
5843,TiVNbMoTa,1.0
5844,TiVNbPdHf,1.0
5845,TiVNbPdTa,1.0
5846,TiVNbHfTa,1.0
5847,TiVMoPdHf,1.0
5848,TiVMoPdTa,1.0
5849,TiVMoHfTa,1.0
5850,TiVPdHfTa,1.0
5851,TiCrMnFeCo,1.0
5852,TiCrMnFeNi,2.0
5853,TiCrMnFeCu,2.0
5854,TiCrMnFeZn,1.0
5855,TiCrMnFeZr,0.0
5856,TiCrMnFeNb,2.0
5857,TiCrMnFeMo,1.0
5858,TiCrMnFePd,2.0
5859,TiCrMnFeHf,1.0
5860,TiCrMnFeTa,1.0
5861,TiCrMnCoNi,1.0
5862,TiCrMnCoCu,1.0
5863,TiCrMnCoZn,1.0
5864,TiCrMnCoZr,0.0
5865,TiCrMnCoNb,2.0
5866,TiCrMnCoMo,1.0
5867,TiCrMnCoPd,2.0
5868,TiCrMnCoHf,1.0
5869,TiCrMnCoTa,1.0
5870,TiCrMnNiCu,2.0
5871,TiCrMnNiZn,1.0
5872,TiCrMnNiZr,0.0
5873,TiCrMnNiNb,2.0
5874,TiCrMnNiMo,2.0
5875,TiCrMnNiPd,2.0
5876,TiCrMnNiHf,1.0
5877,TiCrMnNiTa,1.0
5878,TiCrMnCuZn,2.0
5879,TiCrMnCuZr,0.0
5880,TiCrMnCuNb,2.0
5881,TiCrMnCuMo,2.0
5882,TiCrMnCuPd,2.0
5883,TiCrMnCuHf,1.0
5884,TiCrMnCuTa,1.0
5885,TiCrMnZnZr,1.0
5886,TiCrMnZnNb,2.0
5887,TiCrMnZnMo,2.0
5888,TiCrMnZnPd,2.0
5889,TiCrMnZnHf,1.0
5890,TiCrMnZnTa,1.0
5891,TiCrMnZrNb,2.0
5892,TiCrMnZrMo,2.0
5893,TiCrMnZrPd,0.0
5894,TiCrMnZrHf,1.0
5895,TiCrMnZrTa,1.0
5896,TiCrMnNbMo,1.0
5897,TiCrMnNbPd,2.0
5898,TiCrMnNbHf,1.0
5899,TiCrMnNbTa,1.0
5900,TiCrMnMoPd,2.0
5901,TiCrMnMoHf,1.0
5902,TiCrMnMoTa,1.0
5903,TiCrMnPdHf,1.0
5904,TiCrMnPdTa,1.0
5905,TiCrMnHfTa,1.0
5906,TiCrFeCoNi,1.0
5907,TiCrFeCoCu,2.0
5908,TiCrFeCoZn,1.0
5909,TiCrFeCoZr,0.0
5910,TiCrFeCoNb,0.0
5911,TiCrFeCoMo,2.0
5912,TiCrFeCoPd,2.0
5913,TiCrFeCoHf,1.0
5914,TiCrFeCoTa,1.0
5915,TiCrFeNiCu,2.0
5916,TiCrFeNiZn,1.0
5917,TiCrFeNiZr,0.0
5918,TiCrFeNiNb,2.0
5919,TiCrFeNiMo,2.0
5920,TiCrFeNiPd,2.0
5921,TiCrFeNiHf,1.0
5922,TiCrFeNiTa,1.0
5923,TiCrFeCuZn,2.0
5924,TiCrFeCuZr,0.0
5925,TiCrFeCuNb,2.0
