,0-norm,2-norm,3-norm,5-norm,7-norm,10-norm, min Number, max Number, range Number, mean Number, avg_dev Number, mode Number, min MendeleevNumber, max MendeleevNumber, range MendeleevNumber, mean MendeleevNumber, avg_dev MendeleevNumber, mode MendeleevNumber, min AtomicWeight, max AtomicWeight, range AtomicWeight, mean AtomicWeight, avg_dev AtomicWeight, mode AtomicWeight, min MeltingT, max MeltingT, range MeltingT, mean MeltingT, avg_dev MeltingT, mode MeltingT, min Column, max Column, range Column, mean Column, avg_dev Column, mode Column, min Row, max Row, range Row, mean Row, avg_dev Row, mode Row, min CovalentRadius, max CovalentRadius, range CovalentRadius, mean CovalentRadius, avg_dev CovalentRadius, mode CovalentRadius, min Electronegativity, max Electronegativity, range Electronegativity, mean Electronegativity, avg_dev Electronegativity, mode Electronegativity, min NsValence, max NsValence, range NsValence, mean NsValence, avg_dev NsValence, mode NsValence, min NpValence, max NpValence, range NpValence, mean NpValence, avg_dev NpValence, mode NpValence, min NdValence, max NdValence, range NdValence, mean NdValence, avg_dev NdValence, mode NdValence, min NfValence, max NfValence, range NfValence, mean NfValence, avg_dev NfValence, mode NfValence, min NValence, max NValence, range NValence, mean NValence, avg_dev NValence, mode NValence, min NsUnfilled, max NsUnfilled, range NsUnfilled, mean NsUnfilled, avg_dev NsUnfilled, mode NsUnfilled, min NpUnfilled, max NpUnfilled, range NpUnfilled, mean NpUnfilled, avg_dev NpUnfilled, mode NpUnfilled, min NdUnfilled, max NdUnfilled, range NdUnfilled, mean NdUnfilled, avg_dev NdUnfilled, mode NdUnfilled, min NfUnfilled, max NfUnfilled, range NfUnfilled, mean NfUnfilled, avg_dev NfUnfilled, mode NfUnfilled, min NUnfilled, max NUnfilled, range NUnfilled, mean NUnfilled, avg_dev NUnfilled, mode NUnfilled, min GSvolume_pa, max GSvolume_pa, range GSvolume_pa, mean GSvolume_pa, avg_dev GSvolume_pa, mode GSvolume_pa, min GSbandgap, max GSbandgap, range GSbandgap, mean GSbandgap, avg_dev GSbandgap, mode GSbandgap, min GSmagmom, max GSmagmom, range GSmagmom, mean GSmagmom, avg_dev GSmagmom, mode GSmagmom, min SpaceGroupNumber, max SpaceGroupNumber, range SpaceGroupNumber, mean SpaceGroupNumber, avg_dev SpaceGroupNumber, mode SpaceGroupNumber,avg s valence electrons,avg p valence electrons,avg d valence electrons,avg f valence electrons,compound possible,max ionic char,avg ionic char
327,6,0.46770717334674267,0.3968502629920499,0.37653066314327444,0.3751223571390197,0.375003175207978,22.0,40.0,18.0,26.125,3.6875,23.0,43.0,58.0,15.0,48.75,4.6875,46.0,47.867,91.224,43.357000000000006,57.7039675,8.687315,50.9415,1519.0,2183.0,664.0,1964.5,204.75,2183.0,4.0,9.0,5.0,5.875,1.59375,5.0,4.0,5.0,1.0,4.125,0.21875,4.0,126.0,175.0,49.0,148.875,12.40625,153.0,1.33,1.88,0.5499999999999998,1.6275,0.11562499999999995,1.63,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.875,1.59375,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.875,1.59375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.125,1.59375,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.125,1.59375,7.0,10.245,23.195,12.950000000000001,13.797198275862499,3.07265086206875,13.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.45743333175287354,0.6860668341235632,0.0,194.0,229.0,35.0,214.375,15.28125,229.0,2.0,0.0,3.875,0.0,False,0.07283617218824678,0.006353058680350621
328,6,0.41424344670265417,0.31242677695736004,0.25533929616078777,0.2393884494499513,0.23269613765745634,22.0,40.0,18.0,26.76923076923077,4.142011834319527,22.0,43.0,58.0,15.0,49.15384615384615,5.396449704142013,43.0,47.867,91.224,43.357000000000006,59.02803692307692,9.906450177514792,47.867,1519.0,2183.0,664.0,1895.4615384615386,181.04142011834318,1941.0,4.0,9.0,5.0,6.0,1.8461538461538463,4.0,4.0,5.0,1.0,4.153846153846154,0.26035502958579904,4.0,126.0,175.0,49.0,148.46153846153845,14.887573964497042,160.0,1.33,1.88,0.5499999999999998,1.6199999999999999,0.14769230769230762,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,4.0,1.8461538461538463,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,6.0,1.8461538461538463,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,1.8461538461538463,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.0,1.8461538461538463,8.0,10.245,23.195,12.950000000000001,14.261936339523078,3.8692797388284035,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5629966031830238,0.7794279365027545,2.25333333333e-05,194.0,229.0,35.0,208.30769230769232,15.40828402366864,194.0,2.0,0.0,4.0,0.0,False,0.07283617218824678,0.007931350990213663
329,6,0.42857142857142855,0.33590495538867965,0.294132019496931,0.2872826096750584,0.28585348904929425,22.0,40.0,18.0,26.428571428571427,4.040816326530612,22.0,43.0,58.0,15.0,48.714285714285715,5.387755102040816,43.0,47.867,91.224,43.357000000000006,58.23082,9.62730142857143,47.867,1519.0,2183.0,664.0,1898.7142857142858,170.89795918367346,1941.0,4.0,9.0,5.0,5.857142857142857,1.836734693877551,4.0,4.0,5.0,1.0,4.142857142857143,0.24489795918367374,4.0,126.0,175.0,49.0,149.28571428571428,14.530612244897961,160.0,1.33,1.88,0.5499999999999998,1.614285714285714,0.14204081632653054,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.857142857142857,1.836734693877551,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.857142857142857,1.836734693877551,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.142857142857143,1.836734693877551,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.142857142857143,1.836734693877551,8.0,10.245,23.195,12.950000000000001,14.435369458128573,3.791111893032654,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5227841696223317,0.7467330459300963,2.25333333333e-05,194.0,229.0,35.0,207.28571428571428,15.183673469387754,194.0,2.0,0.0,3.857142857142857,0.0,False,0.07283617218824678,0.007474525117165256
330,6,0.4472135954999579,0.36565377016217454,0.3366788349950441,0.3337220659077988,0.33335080547819995,22.0,40.0,18.0,26.133333333333333,3.928888888888889,22.0,43.0,58.0,15.0,48.333333333333336,5.333333333333333,43.0,47.867,91.224,43.357000000000006,57.539898666666666,9.353972711111112,47.867,1519.0,2183.0,664.0,1901.5333333333333,161.76000000000002,1941.0,4.0,9.0,5.0,5.733333333333333,1.8133333333333335,4.0,4.0,5.0,1.0,4.133333333333334,0.2311111111111114,4.0,126.0,175.0,49.0,150.0,14.133333333333333,160.0,1.33,1.88,0.5499999999999998,1.609333333333333,0.13653333333333323,1.54,2.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,5.0,3.7333333333333334,1.8133333333333335,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,5.0,5.733333333333333,1.8133333333333335,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.266666666666667,1.8133333333333335,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,5.0,6.266666666666667,1.8133333333333335,8.0,10.245,23.195,12.950000000000001,14.58567816092,3.6987003831413343,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4879333938697317,0.7155379232694764,2.25333333333e-05,194.0,229.0,35.0,206.4,14.88,194.0,2.0,0.0,3.7333333333333334,0.0,False,0.07283617218824678,0.0070649579048118714
332,5,0.46770717334674267,0.37031200855092133,0.31271969089260543,0.29269984004769173,0.2790489542558652,24.0,29.0,5.0,26.875,1.625,26.0,49.0,64.0,15.0,57.625,4.875,55.0,51.9961,63.546,11.549900000000001,57.887868125,3.2318318749999992,55.845,1357.77,2180.0,822.23,1686.5675,206.29062499999998,1357.77,6.0,11.0,5.0,8.875,1.625,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,131.75,3.875,124.0,1.55,1.91,0.3599999999999999,1.8112500000000002,0.10312499999999986,1.83,1.0,2.0,1.0,1.625,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.25,1.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.875,1.625,8.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.75,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.125,1.625,1.0,10.32,11.19,0.8699999999999992,10.7396982758625,0.2777262931031248,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6765531400862069,0.7170548299568967,0.0,217.0,229.0,12.0,225.5,2.625,225.0,1.625,0.0,7.25,0.0,False,0.031880743083437246,0.003926756686591265
333,5,0.46770717334674267,0.37031200855092133,0.31271969089260543,0.29269984004769173,0.2790489542558652,24.0,29.0,5.0,26.5,1.625,25.0,49.0,64.0,15.0,56.5,4.875,52.0,51.9961,63.546,11.549900000000001,57.418448749999996,3.3825134374999983,54.938045,1357.77,2180.0,822.23,1660.4425,222.0575,1357.77,6.0,11.0,5.0,8.5,1.625,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.625,4.03125,132.0,1.55,1.91,0.3599999999999999,1.76625,0.13468749999999996,1.55,1.0,2.0,1.0,1.625,0.46875,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.875,1.84375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.5,1.625,7.0,0.0,1.0,1.0,0.375,0.46875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.125,1.84375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5,1.625,1.0,10.32,11.19,0.8699999999999992,10.760646551725,0.2620150862062498,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6021675676724138,0.7542476161637931,0.0,217.0,229.0,12.0,224.5,3.75,217.0,1.625,0.0,6.875,0.0,False,0.031880743083437246,0.005230028154978887
334,5,0.4581228472908512,0.3563927033328696,0.293680717557935,0.27096744364926284,0.25527253251330995,24.0,29.0,5.0,26.11111111111111,1.4814814814814814,24.0,49.0,64.0,15.0,55.333333333333336,4.4444444444444455,49.0,51.9961,63.546,11.549900000000001,56.27678777777778,2.6894303703703692,51.9961,1357.77,2180.0,822.23,1759.3077777777778,209.94864197530865,1519.0,6.0,11.0,5.0,8.11111111111111,1.4814814814814814,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.33333333333334,5.037037037037038,124.0,1.55,1.91,0.3599999999999999,1.7555555555555555,0.13382716049382715,1.55,1.0,2.0,1.0,1.6666666666666667,0.4444444444444444,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.444444444444445,1.4814814814814816,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.11111111111111,1.4814814814814814,6.0,0.0,1.0,1.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5555555555555554,1.4814814814814816,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.888888888888889,1.4814814814814814,2.0,10.32,11.19,0.8699999999999992,10.725019157088889,0.2855342699012346,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6014150268199233,0.670776788080034,0.0,217.0,229.0,12.0,225.0,3.5555555555555554,217.0,1.6666666666666667,0.0,6.444444444444445,0.0,False,0.031880743083437246,0.005010618408488718
335,5,0.46770717334674267,0.37031200855092133,0.31271969089260543,0.29269984004769173,0.2790489542558652,24.0,29.0,5.0,26.625,1.875,24.0,49.0,64.0,15.0,56.875,5.625,49.0,51.9961,63.546,11.549900000000001,57.406755625,3.7129443749999993,51.9961,1357.77,2180.0,822.23,1732.6925,243.23062500000003,1357.77,6.0,11.0,5.0,8.625,1.875,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.625,4.78125,124.0,1.55,1.91,0.3599999999999999,1.79,0.12499999999999997,1.66,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,7.125,1.875,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.625,1.875,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.875,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.375,1.875,1.0,10.32,11.19,0.8699999999999992,10.7971982758625,0.33280172413749987,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.4127202900862069,0.5158228324353449,0.0,217.0,229.0,12.0,225.5,2.625,225.0,1.5,0.0,7.125,0.0,False,0.031880743083437246,0.004513726638026015
336,5,0.46770717334674267,0.37031200855092133,0.31271969089260543,0.29269984004769173,0.2790489542558652,24.0,29.0,5.0,26.25,1.8125,24.0,49.0,64.0,15.0,55.75,5.4375,49.0,51.9961,63.546,11.549900000000001,56.93733625,3.7433478124999997,51.9961,1357.77,2180.0,822.23,1706.5675,268.1825,1357.77,6.0,11.0,5.0,8.25,1.8125,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.5,4.5,132.0,1.55,1.91,0.3599999999999999,1.7449999999999999,0.13999999999999999,1.55,1.0,2.0,1.0,1.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.75,1.9375,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.25,1.8125,6.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.25,1.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.75,1.8125,1.0,10.32,11.19,0.8699999999999992,10.818146551725,0.31185344827499994,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.33833471767241374,0.5073470161637932,0.0,217.0,229.0,12.0,224.5,3.75,217.0,1.5,0.0,6.75,0.0,False,0.031880743083437246,0.005343660890596196
337,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,24.0,29.0,5.0,26.4,1.6799999999999997,24.0,49.0,64.0,15.0,56.2,5.040000000000001,49.0,51.9961,63.546,11.549900000000001,57.003709,3.2927927999999995,51.9961,1357.77,2180.0,822.23,1719.154,224.61520000000002,1357.77,6.0,11.0,5.0,8.4,1.6800000000000002,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.2,4.639999999999998,124.0,1.55,1.91,0.3599999999999999,1.77,0.13199999999999998,1.55,1.0,2.0,1.0,1.6,0.48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.8,1.7600000000000002,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.4,1.6800000000000002,6.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2,1.7600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.6,1.6800000000000002,1.0,10.32,11.19,0.8699999999999992,10.75951724138,0.29638620689599976,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.541273524137931,0.6494041806896552,0.0,217.0,229.0,12.0,225.0,3.2,217.0,1.6,0.0,6.8,0.0,False,0.031880743083437246,0.004972738330238685
338,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,24.0,29.0,5.0,26.428571428571427,1.6326530612244896,25.0,49.0,64.0,15.0,56.285714285714285,4.8979591836734695,52.0,51.9961,63.546,11.549900000000001,56.94999857142857,2.8808012244897947,54.938045,1357.77,2180.0,822.23,1691.8242857142857,194.20081632653063,1519.0,6.0,11.0,5.0,8.428571428571429,1.6326530612244898,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.71428571428572,5.387755102040818,124.0,1.55,1.91,0.3599999999999999,1.7585714285714287,0.14734693877551017,1.55,1.0,2.0,1.0,1.7142857142857142,0.40816326530612246,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.714285714285714,1.673469387755102,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.428571428571429,1.6326530612244898,7.0,0.0,1.0,1.0,0.2857142857142857,0.4081632653061224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.2857142857142856,1.673469387755102,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,3.5714285714285716,1.6326530612244896,2.0,10.32,11.19,0.8699999999999992,10.657881773399998,0.29038705137142834,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.47172463448275853,0.5389366561576355,0.000310120689655,217.0,229.0,12.0,223.85714285714286,3.9183673469387736,217.0,1.7142857142857142,0.0,6.714285714285714,0.0,False,0.031880743083437246,0.0059118035586752885
339,5,0.4738035414793428,0.3812002355317064,0.3312202804254357,0.3159796175775091,0.3062658163451622,24.0,29.0,5.0,26.0,1.4285714285714286,24.0,49.0,64.0,15.0,55.0,4.285714285714286,49.0,51.9961,63.546,11.549900000000001,56.12280642857143,2.855367755102041,51.9961,1357.77,2180.0,822.23,1798.1100000000001,225.5885714285714,1811.0,6.0,11.0,5.0,8.0,1.4285714285714286,6.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,133.85714285714286,4.408163265306123,132.0,1.55,1.91,0.3599999999999999,1.762857142857143,0.11959183673469388,1.66,1.0,2.0,1.0,1.5714285714285714,0.489795918367347,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,10.0,5.0,6.428571428571429,1.469387755102041,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,5.0,8.0,1.4285714285714286,6.0,0.0,1.0,1.0,0.42857142857142855,0.48979591836734687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,3.5714285714285716,1.4693877551020407,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,5.0,4.0,1.4285714285714286,4.0,10.32,11.19,0.8699999999999992,10.816798029557143,0.28560168895102017,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.6881472029556651,0.8128660554539058,0.0,217.0,229.0,12.0,226.14285714285714,3.26530612244898,229.0,1.5714285714285714,0.0,6.428571428571429,0.0,False,0.031880743083437246,0.004101393738703146
340,4,0.5064309177747611,0.4062630509296497,0.34315900670115634,0.3204771901319531,0.3051107354155085,24.0,28.0,4.0,25.91256830601093,1.18844993878587,25.0,49.0,61.0,12.0,54.73770491803278,3.5653498163576103,52.0,51.9961,58.6934,6.6972999999999985,55.681385519125676,1.7353163725402363,54.938045,1519.0,2180.0,661.0,1775.0819672131147,165.6633521454806,1519.0,6.0,10.0,4.0,7.912568306010929,1.18844993878587,7.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,132.98907103825135,5.452536653826629,124.0,1.55,1.91,0.3599999999999999,1.7446994535519125,0.13694048792140703,1.55,1.0,2.0,1.0,1.819672131147541,0.2956194571351787,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,6.092896174863388,1.0421332377795696,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.912568306010929,1.18844993878587,7.0,0.0,1.0,1.0,0.18032786885245902,0.29561945713517873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,3.907103825136612,1.0421332377795693,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.087431693989071,1.18844993878587,2.0,10.32,11.19,0.8699999999999992,10.634695684945354,0.25235254808235535,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.7394447051064631,0.7492995054063043,0.000310120689655,217.0,229.0,12.0,224.62841530054644,4.168532951118283,217.0,1.819672131147541,0.0,6.092896174863388,0.0,False,0.031880743083437246,0.0052155769567262394
341,4,0.5303300858899106,0.44129354191575787,0.39320601821741474,0.3809995567078839,0.3762813664025402,24.0,28.0,4.0,25.5,1.0,26.0,49.0,61.0,12.0,53.5,3.0,55.0,51.9961,58.6934,6.6972999999999985,55.012086249999996,1.545013749999999,55.845,1519.0,2180.0,661.0,1819.875,180.0625,1811.0,6.0,10.0,4.0,7.5,1.0,8.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,139.0,15.0,134.5,4.5,132.0,1.55,1.91,0.3599999999999999,1.7275,0.12250000000000003,1.83,1.0,2.0,1.0,1.75,0.375,2.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,5.75,0.75,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,4.0,7.5,1.0,8.0,0.0,1.0,1.0,0.25,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,3.0,4.25,0.75,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,4.0,4.5,1.0,4.0,10.32,11.19,0.8699999999999992,10.733146551725,0.22842672413749954,10.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.8660004176724138,0.9334967867456897,2.1106628,217.0,229.0,12.0,225.5,4.375,229.0,1.75,0.0,5.75,0.0,False,0.031880743083437246,0.0042389887308242735
342,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,22.0,28.0,6.0,25.0,1.6,22.0,43.0,61.0,18.0,52.0,4.8,43.0,47.867,58.6934,10.8264,53.867909,3.149087200000001,47.867,1519.0,2180.0,661.0,1835.8,179.76,1519.0,4.0,10.0,6.0,7.0,1.6,4.0,4.0,4.0,0.0,4.0,0.0,4.0,124.0,160.0,36.0,138.8,8.639999999999997,124.0,1.54,1.91,0.3699999999999999,1.698,0.1376,1.54,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.2,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,6.0,7.0,1.6,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,4.8,1.44,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,6.0,5.0,1.6,2.0,10.32,16.69,6.370000000000001,11.88351724138,1.9225931034480002,10.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1106628,2.1106628,0.5412780308045977,0.6494005753563219,0.0,194.0,229.0,35.0,218.8,10.639999999999997,194.0,1.8,0.0,5.2,0.0,False,0.033645949486530435,0.0054672631931806815
343,5,0.447213595499958,0.34199518933533946,0.27594593229224296,0.25169979012836535,0.2349237886176038,13.0,42.0,29.0,23.0,8.0,13.0,43.0,78.0,35.0,58.6,13.52,43.0,26.9815386,95.96,68.97846139999999,50.17802772,19.040017824,26.9815386,933.47,2896.0,1962.53,1927.4940000000001,493.8072,933.47,4.0,14.0,10.0,8.6,3.9200000000000004,4.0,3.0,5.0,2.0,3.8,0.64,3.0,111.0,160.0,49.0,137.0,16.8,111.0,1.54,2.16,0.6200000000000001,1.7740000000000002,0.20480000000000004,1.54,1.0,2.0,1.0,1.6,0.48,1.0,0.0,2.0,2.0,0.6,0.72,0.0,0.0,5.0,5.0,2.4,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,3.0,4.6,1.1199999999999999,3.0,0.0,1.0,1.0,0.4,0.48,0.0,0.0,5.0,5.0,1.8,2.16,0.0,0.0,8.0,8.0,3.6,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,4.0,5.8,1.04,4.0,11.19,20.44,9.250000000000002,16.098,2.126400000000001,11.19,0.0,0.773,0.773,0.15460000000000002,0.24736000000000002,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,220.8,10.719999999999994,194.0,1.6,0.6,2.4,0.0,False,0.09162682579073211,0.012569343531874708
344,6,0.42520583250938604,0.3247216551719694,0.26505266368491237,0.24405992837059837,0.2297749775199474,13.0,73.0,60.0,44.88,17.7568,22.0,43.0,73.0,30.0,47.64,4.201600000000001,43.0,26.9815386,180.94788,153.9663414,106.16637508800002,47.27027194368001,47.867,933.47,3290.0,2356.5299999999997,2397.1976,524.354496,1941.0,4.0,13.0,9.0,5.12,1.2608000000000001,4.0,3.0,6.0,3.0,4.96,0.6976,4.0,121.0,175.0,54.0,164.48,8.9408,160.0,1.3,1.61,0.31000000000000005,1.4788000000000001,0.10243199999999997,1.33,1.0,2.0,1.0,1.8,0.31999999999999995,1.0,0.0,1.0,1.0,0.08,0.1472,0.0,0.0,4.0,4.0,2.44,0.8480000000000001,2.0,0.0,14.0,14.0,4.4799999999999995,6.0927999999999995,0.0,3.0,19.0,16.0,8.8,6.288,4.0,0.0,1.0,1.0,0.2,0.31999999999999995,0.0,0.0,5.0,5.0,0.4,0.736,0.0,0.0,8.0,8.0,6.76,1.3856000000000002,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,8.0,3.0,7.359999999999999,0.6656000000000001,7.0,16.48,23.195,6.715,19.2194,2.3055839999999996,16.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25333333333e-05,2.25333333333e-05,4.50666666666e-06,7.210666666656e-06,0.0,194.0,229.0,35.0,210.48000000000002,17.1392,194.0,1.8,0.08,2.44,4.4799999999999995,False,0.02373869707974785,0.0033288395915522626
